np_str_id;durchschnitt_besetzung_tag;jahr;tage
10416;920,96;2015;Mo-So
10422;3101,51;2015;Mo-So
10424;4175,815;2015;Mo-So
10426;2111,201;2015;Mo-So
10428;774,661;2015;Mo-So
10430;4383,035;2015;Mo-So
10432;4701,588;2015;Mo-So
10434;865,556;2015;Mo-So
10436;860,038;2015;Mo-So
10442;864,422;2015;Mo-So
10446;8709,11;2015;Mo-So
10450;74,015;2015;Mo-So
10452;8252,833;2015;Mo-So
10454;7017,997;2015;Mo-So
10456;2035,118;2015;Mo-So
10476;6557,105;2015;Mo-So
10478;6558,813;2015;Mo-So
10480;5035,728;2015;Mo-So
10482;4832,713;2015;Mo-So
10484;1369,488;2015;Mo-So
10490;3314,645;2015;Mo-So
10492;3091,395;2015;Mo-So
10494;1655,799;2015;Mo-So
10496;3046,21;2015;Mo-So
10498;3005,858;2015;Mo-So
10500;2878,709;2015;Mo-So
10502;2878,388;2015;Mo-So
10504;2882,349;2015;Mo-So
10506;18710,392;2015;Mo-So
10508;18744,996;2015;Mo-So
10524;2832,959;2015;Mo-So
10528;3720,957;2015;Mo-So
10530;2882,58;2015;Mo-So
10544;27985,88;2015;Mo-So
10545;27985,88;2015;Mo-So
10549;6930,581;2015;Mo-So
10565;1461,824;2015;Mo-So
10569;3360,545;2015;Mo-So
10573;1402,672;2015;Mo-So
10578;0;2015;Mo-So
10687;5079,583;2015;Mo-So
10688;923,451;2015;Mo-So
10691;4156,132;2015;Mo-So
10698;5092,643;2015;Mo-So
10701;3219,562;2015;Mo-So
10740;914,445;2015;Mo-So
10760;796,831;2015;Mo-So
10762;796,831;2015;Mo-So
10764;730,612;2015;Mo-So
10766;730,612;2015;Mo-So
10768;841,992;2015;Mo-So
10770;771,457;2015;Mo-So
10772;1837,11;2015;Mo-So
10774;1862,797;2015;Mo-So
10788;6930,581;2015;Mo-So
10789;6930,581;2015;Mo-So
10792;8084,953;2015;Mo-So
10793;8084,953;2015;Mo-So
10796;11196,951;2015;Mo-So
10797;11196,951;2015;Mo-So
10800;10945,453;2015;Mo-So
10801;10945,453;2015;Mo-So
10804;10591,62;2015;Mo-So
10805;10591,62;2015;Mo-So
10808;4311,173;2015;Mo-So
10809;4311,173;2015;Mo-So
10812;3970,518;2015;Mo-So
10816;3970,518;2015;Mo-So
10817;3970,518;2015;Mo-So
10821;4831,003;2015;Mo-So
10824;4831,003;2015;Mo-So
10825;4831,003;2015;Mo-So
10828;403,94;2015;Mo-So
10829;403,94;2015;Mo-So
10833;4620,355;2015;Mo-So
10836;2681,608;2015;Mo-So
10837;2681,608;2015;Mo-So
10844;6676,406;2015;Mo-So
10845;6676,406;2015;Mo-So
10848;1402,672;2015;Mo-So
10849;1402,672;2015;Mo-So
10853;1679,197;2015;Mo-So
10856;12483,593;2015;Mo-So
10857;12483,593;2015;Mo-So
10861;7833,216;2015;Mo-So
10869;2802,608;2015;Mo-So
10876;2778,913;2015;Mo-So
10877;2778,913;2015;Mo-So
10880;1777,57;2015;Mo-So
10881;1777,57;2015;Mo-So
10885;9964,993;2015;Mo-So
10888;9964,993;2015;Mo-So
10889;9964,993;2015;Mo-So
10892;1166,415;2015;Mo-So
10893;1166,415;2015;Mo-So
10896;1454,701;2015;Mo-So
10897;1454,701;2015;Mo-So
10904;10004,289;2015;Mo-So
10905;10004,289;2015;Mo-So
10908;4973,514;2015;Mo-So
10909;4973,514;2015;Mo-So
10936;1461,824;2015;Mo-So
10937;1461,824;2015;Mo-So
10940;3360,545;2015;Mo-So
10941;3360,545;2015;Mo-So
10944;2035,118;2015;Mo-So
10945;2035,118;2015;Mo-So
10952;1235,679;2015;Mo-So
10953;1235,679;2015;Mo-So
10960;964,051;2015;Mo-So
10961;964,051;2015;Mo-So
10964;3456,927;2015;Mo-So
10965;3456,927;2015;Mo-So
10968;1300,083;2015;Mo-So
10969;1300,083;2015;Mo-So
10972;4100,021;2015;Mo-So
10973;4100,021;2015;Mo-So
10976;354,051;2015;Mo-So
10977;354,051;2015;Mo-So
10980;969,782;2015;Mo-So
10981;969,782;2015;Mo-So
10984;10004,289;2015;Mo-So
10985;10004,289;2015;Mo-So
10988;3409,905;2015;Mo-So
10989;3409,905;2015;Mo-So
10992;7577,251;2015;Mo-So
10993;7577,251;2015;Mo-So
10996;72,312;2015;Mo-So
10997;72,312;2015;Mo-So
11010;29186,944;2015;Mo-So
11021;29186,944;2015;Mo-So
11023;13956,262;2015;Mo-So
11025;19442,138;2015;Mo-So
11027;19442,138;2015;Mo-So
11029;33533,662;2015;Mo-So
11031;7099,93;2015;Mo-So
11037;6260,337;2015;Mo-So
11038;6260,337;2015;Mo-So
11051;7833,216;2015;Mo-So
11129;7251,804;2015;Mo-So
11130;217,866;2015;Mo-So
11133;207,204;2015;Mo-So
11135;7033,938;2015;Mo-So
11211;2836,276;2015;Mo-So
11213;5306,199;2015;Mo-So
11237;1679,197;2015;Mo-So
11269;1639,761;2015;Mo-So
11270;841,992;2015;Mo-So
11274;133,599;2015;Mo-So
11278;133,599;2015;Mo-So
11282;133,599;2015;Mo-So
11286;465,654;2015;Mo-So
11289;465,654;2015;Mo-So
11290;465,654;2015;Mo-So
11294;4620,355;2015;Mo-So
11301;21857,762;2015;Mo-So
11302;21313,112;2015;Mo-So
11309;937,193;2015;Mo-So
11413;4668,81;2015;Mo-So
11417;4629,814;2015;Mo-So
11419;38,996;2015;Mo-So
11423;1687,257;2015;Mo-So
11424;1679,864;2015;Mo-So
11433;2802,608;2015;Mo-So
11435;2836,276;2015;Mo-So
11441;2358,308;2015;Mo-So
11443;2387,653;2015;Mo-So
11493;2216,782;2015;Mo-So
11509;2291,28;2015;Mo-So
11511;2358,308;2015;Mo-So
11551;1947,903;2015;Mo-So
11553;1957,403;2015;Mo-So
11555;1873,081;2015;Mo-So
11631;4873,895;2015;Mo-So
11709;11802,167;2015;Mo-So
11729;5125,761;2015;Mo-So
11869;853,208;2015;Mo-So
10000;1525,107;2015;Sa
10004;1227,514;2015;Sa
10006;1258,902;2015;Sa
10014;2438,571;2015;Sa
10026;7505,467;2015;Sa
10030;7409,411;2015;Sa
10040;2881,204;2015;Sa
10042;2776,995;2015;Sa
10044;2728,336;2015;Sa
10046;2709,506;2015;Sa
10050;2583,337;2015;Sa
10052;3348,025;2015;Sa
10054;2663,575;2015;Sa
10056;3115,275;2015;Sa
10058;2359,712;2015;Sa
10060;2018,81;2015;Sa
10062;1872,943;2015;Sa
10068;535,771;2015;Sa
10072;2391,042;2015;Sa
10074;3278,565;2015;Sa
10076;3582,746;2015;Sa
10080;1569,996;2015;Sa
10084;1406,588;2015;Sa
10086;1382,942;2015;Sa
10088;1296,173;2015;Sa
10090;1293,05;2015;Sa
10092;1272,487;2015;Sa
10094;1270,602;2015;Sa
10096;1271,315;2015;Sa
10098;2405,975;2015;Sa
10100;2405,975;2015;Sa
10102;3196,017;2015;Sa
10104;11892,197;2015;Sa
10108;1942,483;2015;Sa
10110;1842,612;2015;Sa
10114;1840,915;2015;Sa
10122;1054,069;2015;Sa
10124;979,673;2015;Sa
10126;948,212;2015;Sa
10130;956,635;2015;Sa
10132;1071,327;2015;Sa
10134;1157,673;2015;Sa
10136;1239,096;2015;Sa
10140;1347,769;2015;Sa
10142;2905,546;2015;Sa
10144;3085,771;2015;Sa
10146;383,115;2015;Sa
10150;345,5;2015;Sa
10152;4173,315;2015;Sa
10160;3582,885;2015;Sa
10162;2744,538;2015;Sa
10164;2798,692;2015;Sa
10166;3112,904;2015;Sa
10168;3335,212;2015;Sa
10170;3454,385;2015;Sa
10172;4422;2015;Sa
10174;4146,192;2015;Sa
10176;4620,615;2015;Sa
10180;5636,731;2015;Sa
10182;6326,192;2015;Sa
10184;1713,356;2015;Sa
10188;1685,179;2015;Sa
10190;1679,623;2015;Sa
10192;1239,683;2015;Sa
10194;1152,159;2015;Sa
10202;1124,308;2015;Sa
10204;1118,5;2015;Sa
10206;1028,442;2015;Sa
10208;1018,058;2015;Sa
10210;977,385;2015;Sa
10212;759,019;2015;Sa
10216;8310,396;2015;Sa
10218;7723,683;2015;Sa
10220;7625,798;2015;Sa
10222;7568,721;2015;Sa
10226;684,628;2015;Sa
10228;544,276;2015;Sa
10230;356,463;2015;Sa
10232;338,026;2015;Sa
10234;316,601;2015;Sa
10236;312,547;2015;Sa
10238;301,778;2015;Sa
10242;383,918;2015;Sa
10244;409,63;2015;Sa
10246;6172,367;2015;Sa
10248;6190,587;2015;Sa
10250;6302,423;2015;Sa
10254;6569,248;2015;Sa
10258;720,736;2015;Sa
10260;726,25;2015;Sa
10262;791,376;2015;Sa
10266;797,023;2015;Sa
10304;6474,788;2015;Sa
10306;6589,5;2015;Sa
10312;26922,176;2015;Sa
10314;27141,984;2015;Sa
10318;25591,272;2015;Sa
10352;26636,632;2015;Sa
10358;15271,066;2015;Sa
10370;26740,888;2015;Sa
10376;25709,934;2015;Sa
10396;5438,817;2015;Sa
10402;519,844;2015;Sa
10404;730,998;2015;Sa
10406;717,194;2015;Sa
10408;757,835;2015;Sa
10410;764,017;2015;Sa
10412;765,394;2015;Sa
10414;816,64;2015;Sa
10416;827,852;2015;Sa
10422;3253,437;2015;Sa
10424;5153,388;2015;Sa
10426;2179,573;2015;Sa
10428;716,294;2015;Sa
10430;5197,973;2015;Sa
10432;5296,523;2015;Sa
10434;1169,577;2015;Sa
10436;1167,962;2015;Sa
10442;1167,827;2015;Sa
10446;8346,194;2015;Sa
10450;75,204;2015;Sa
10452;8120,515;2015;Sa
10454;7519,587;2015;Sa
10456;2125,515;2015;Sa
10476;4953,883;2015;Sa
10478;4960,886;2015;Sa
10480;4408,716;2015;Sa
10482;4317,238;2015;Sa
10484;1407,217;2015;Sa
10490;3700,525;2015;Sa
10492;3607,858;2015;Sa
10494;1696,881;2015;Sa
10496;3579,36;2015;Sa
10498;3566,369;2015;Sa
10500;3399,488;2015;Sa
10502;3399,356;2015;Sa
10504;3399,356;2015;Sa
10506;15847,951;2015;Sa
10508;15881,792;2015;Sa
10524;3359,437;2015;Sa
10528;3828,425;2015;Sa
10530;3399,356;2015;Sa
10544;21876,709;2015;Sa
10545;21876,709;2015;Sa
10549;4996,327;2015;Sa
10565;1565,273;2015;Sa
10569;3723,888;2015;Sa
10573;1469,413;2015;Sa
10578;0;2015;Sa
10687;6113,973;2015;Sa
10688;825,075;2015;Sa
10691;5288,898;2015;Sa
10698;5097,054;2015;Sa
10701;3211,246;2015;Sa
10740;694,59;2015;Sa
10760;793,51;2015;Sa
10762;793,51;2015;Sa
10764;706,052;2015;Sa
10766;706,052;2015;Sa
10768;818,868;2015;Sa
10770;753,707;2015;Sa
10772;1286,962;2015;Sa
10774;1313,173;2015;Sa
10788;4996,327;2015;Sa
10789;4996,327;2015;Sa
10792;8331,338;2015;Sa
10793;8331,338;2015;Sa
10796;11591,908;2015;Sa
10797;11591,908;2015;Sa
10800;11413,158;2015;Sa
10801;11413,158;2015;Sa
10804;11200,869;2015;Sa
10805;11200,869;2015;Sa
10808;3288,865;2015;Sa
10809;3288,865;2015;Sa
10812;3069,846;2015;Sa
10816;3069,846;2015;Sa
10817;3069,846;2015;Sa
10821;2543,288;2015;Sa
10824;2543,288;2015;Sa
10825;2543,288;2015;Sa
10828;319,923;2015;Sa
10829;319,923;2015;Sa
10833;3733,66;2015;Sa
10836;2376,475;2015;Sa
10837;2376,475;2015;Sa
10844;5923,745;2015;Sa
10845;5923,745;2015;Sa
10848;1469,413;2015;Sa
10849;1469,413;2015;Sa
10853;1686,152;2015;Sa
10856;11187,207;2015;Sa
10857;11187,207;2015;Sa
10861;7709,878;2015;Sa
10869;2836,15;2015;Sa
10876;2773,812;2015;Sa
10877;2773,812;2015;Sa
10880;1701,51;2015;Sa
10881;1701,51;2015;Sa
10885;10792,679;2015;Sa
10888;10792,679;2015;Sa
10889;10792,679;2015;Sa
10892;956,934;2015;Sa
10893;956,934;2015;Sa
10896;1039,135;2015;Sa
10897;1039,135;2015;Sa
10904;10801,498;2015;Sa
10905;10801,498;2015;Sa
10908;6375,869;2015;Sa
10909;6375,869;2015;Sa
10936;1565,273;2015;Sa
10937;1565,273;2015;Sa
10940;3723,888;2015;Sa
10941;3723,888;2015;Sa
10944;2125,515;2015;Sa
10945;2125,515;2015;Sa
10952;1261,404;2015;Sa
10953;1261,404;2015;Sa
10960;1042,894;2015;Sa
10961;1042,894;2015;Sa
10964;3637,303;2015;Sa
10965;3637,303;2015;Sa
10968;1374,813;2015;Sa
10969;1374,813;2015;Sa
10972;5346,94;2015;Sa
10973;5346,94;2015;Sa
10976;299,569;2015;Sa
10977;299,569;2015;Sa
10980;708,647;2015;Sa
10981;708,647;2015;Sa
10984;10801,498;2015;Sa
10985;10801,498;2015;Sa
10988;3441,302;2015;Sa
10989;3441,302;2015;Sa
10992;7417,156;2015;Sa
10993;7417,156;2015;Sa
10996;75,061;2015;Sa
10997;75,061;2015;Sa
11010;27010,739;2015;Sa
11021;27010,739;2015;Sa
11023;13539,421;2015;Sa
11025;18050,37;2015;Sa
11027;18050,37;2015;Sa
11029;26107,663;2015;Sa
11031;4752,337;2015;Sa
11037;4604,073;2015;Sa
11038;4604,073;2015;Sa
11051;7709,878;2015;Sa
11129;7301,118;2015;Sa
11130;191,653;2015;Sa
11133;183,592;2015;Sa
11135;7109,465;2015;Sa
11211;2891,873;2015;Sa
11213;5455,475;2015;Sa
11237;1686,152;2015;Sa
11269;1567,351;2015;Sa
11270;818,868;2015;Sa
11274;133,804;2015;Sa
11278;133,804;2015;Sa
11282;133,804;2015;Sa
11286;447,508;2015;Sa
11289;447,508;2015;Sa
11290;447,508;2015;Sa
11294;3733,66;2015;Sa
11301;17468,853;2015;Sa
11302;17133,716;2015;Sa
11309;898,345;2015;Sa
11413;3760,602;2015;Sa
11417;3760,602;2015;Sa
11423;1683,575;2015;Sa
11424;1711,121;2015;Sa
11433;2836,15;2015;Sa
11435;2891,873;2015;Sa
11441;2415,992;2015;Sa
11443;2451,61;2015;Sa
11493;2273,18;2015;Sa
11509;2345,913;2015;Sa
11511;2415,992;2015;Sa
11551;2001,035;2015;Sa
11553;1962,887;2015;Sa
11555;1885,808;2015;Sa
11631;3863,784;2015;Sa
11709;10126,169;2015;Sa
11729;4202,424;2015;Sa
11869;1164,25;2015;Sa
10000;1221,883;2015;So
10004;966,748;2015;So
10006;958,925;2015;So
10014;1906,615;2015;So
10026;5692,317;2015;So
10030;5647,273;2015;So
10040;2516,876;2015;So
10042;2447,013;2015;So
10044;2421,635;2015;So
10046;2347,596;2015;So
10050;2144,871;2015;So
10052;2608,91;2015;So
10054;2180,757;2015;So
10056;2648,426;2015;So
10058;1876,148;2015;So
10060;1578,219;2015;So
10062;1461,537;2015;So
10068;411,348;2015;So
10072;2480,852;2015;So
10074;3391,928;2015;So
10076;3590,007;2015;So
10080;1581,825;2015;So
10084;1430,513;2015;So
10086;1412,671;2015;So
10088;1367,898;2015;So
10090;1366,148;2015;So
10092;1389,425;2015;So
10094;1388,1;2015;So
10096;1392,05;2015;So
10098;2967,975;2015;So
10100;2967,975;2015;So
10102;2881,887;2015;So
10104;10288,684;2015;So
10108;1815,469;2015;So
10110;1731,065;2015;So
10114;1295,222;2015;So
10122;819,905;2015;So
10124;636,019;2015;So
10126;627,75;2015;So
10130;620,212;2015;So
10132;682,962;2015;So
10134;755,423;2015;So
10136;795,269;2015;So
10140;866,058;2015;So
10142;1713,346;2015;So
10144;1814,481;2015;So
10146;200,75;2015;So
10150;188,327;2015;So
10152;2411,019;2015;So
10160;2193,404;2015;So
10162;1554,519;2015;So
10164;1584,962;2015;So
10166;1748,192;2015;So
10168;1875,423;2015;So
10170;1891,423;2015;So
10172;2707,596;2015;So
10174;2524,288;2015;So
10176;2797,423;2015;So
10180;3236,077;2015;So
10182;3590,308;2015;So
10184;1289,093;2015;So
10188;1266,625;2015;So
10190;1261,353;2015;So
10192;936,764;2015;So
10194;893,881;2015;So
10202;743,231;2015;So
10204;741,558;2015;So
10206;688,615;2015;So
10208;686,25;2015;So
10210;653,731;2015;So
10212;492,615;2015;So
10216;7038,021;2015;So
10218;6612,286;2015;So
10220;6532,114;2015;So
10222;6480,44;2015;So
10226;480,538;2015;So
10228;417,436;2015;So
10230;319,751;2015;So
10232;305,372;2015;So
10234;292,182;2015;So
10236;289,488;2015;So
10238;272,96;2015;So
10242;317,208;2015;So
10244;331,441;2015;So
10246;5345,755;2015;So
10248;5368,129;2015;So
10250;5451,298;2015;So
10254;5612,736;2015;So
10258;557,539;2015;So
10260;560,574;2015;So
10262;602,328;2015;So
10266;603,276;2015;So
10304;3576,769;2015;So
10306;3714,712;2015;So
10312;20992,325;2015;So
10314;21130,883;2015;So
10318;20227,632;2015;So
10352;19726,447;2015;So
10358;11912,604;2015;So
10370;19764,904;2015;So
10376;19072,786;2015;So
10396;4775,325;2015;So
10402;411,975;2015;So
10404;564,175;2015;So
10406;557,65;2015;So
10408;587,475;2015;So
10410;590,1;2015;So
10412;591,175;2015;So
10414;618;2015;So
10416;624,725;2015;So
10422;3209,707;2015;So
10424;4447,929;2015;So
10426;2140,556;2015;So
10428;561,175;2015;So
10430;4460,11;2015;So
10432;4505,187;2015;So
10434;902,096;2015;So
10436;901,962;2015;So
10442;899,462;2015;So
10446;6653,56;2015;So
10450;39,082;2015;So
10452;6450,348;2015;So
10454;6053,756;2015;So
10456;2077,15;2015;So
10476;3983,539;2015;So
10478;3980,418;2015;So
10480;3609,019;2015;So
10482;3567,701;2015;So
10484;1415,827;2015;So
10490;3234,602;2015;So
10492;3195,906;2015;So
10494;1578,892;2015;So
10496;3183,142;2015;So
10498;3172,6;2015;So
10500;3013,196;2015;So
10502;3013,346;2015;So
10504;3013,346;2015;So
10506;13024,683;2015;So
10508;13042,347;2015;So
10524;2976,8;2015;So
10528;3559,791;2015;So
10530;3013,346;2015;So
10544;16686,019;2015;So
10545;16686,019;2015;So
10549;2943,654;2015;So
10565;1493,608;2015;So
10569;3250,631;2015;So
10573;1464,521;2015;So
10578;0;2015;So
10687;5320,608;2015;So
10688;626;2015;So
10691;4694,608;2015;So
10698;4419,227;2015;So
10701;3046,64;2015;So
10740;472,855;2015;So
10760;603,238;2015;So
10762;603,238;2015;So
10764;549,455;2015;So
10766;549,455;2015;So
10768;662,775;2015;So
10770;604,408;2015;So
10772;826,192;2015;So
10774;826,192;2015;So
10788;2943,654;2015;So
10789;2943,654;2015;So
10792;7050,847;2015;So
10793;7050,847;2015;So
10796;9508,827;2015;So
10797;9508,827;2015;So
10800;9393,615;2015;So
10801;9393,615;2015;So
10804;9258,634;2015;So
10805;9258,634;2015;So
10808;1997,288;2015;So
10809;1997,288;2015;So
10812;1816,692;2015;So
10816;1816,692;2015;So
10817;1816,692;2015;So
10821;1464,173;2015;So
10824;1464,173;2015;So
10825;1464,173;2015;So
10828;179,904;2015;So
10829;179,904;2015;So
10833;2955,129;2015;So
10836;2101,302;2015;So
10837;2101,302;2015;So
10844;5085,592;2015;So
10845;5085,592;2015;So
10848;1464,521;2015;So
10849;1464,521;2015;So
10853;1556,167;2015;So
10856;9829,298;2015;So
10857;9829,298;2015;So
10861;5774,627;2015;So
10869;2082,529;2015;So
10876;2044,011;2015;So
10877;2044,011;2015;So
10880;1282,806;2015;So
10881;1282,806;2015;So
10885;8929,213;2015;So
10888;8929,213;2015;So
10889;8929,213;2015;So
10892;743,801;2015;So
10893;743,801;2015;So
10896;655,308;2015;So
10897;655,308;2015;So
10904;8918,556;2015;So
10905;8918,556;2015;So
10908;5498,966;2015;So
10909;5498,966;2015;So
10936;1493,608;2015;So
10937;1493,608;2015;So
10940;3250,631;2015;So
10941;3250,631;2015;So
10944;2077,15;2015;So
10945;2077,15;2015;So
10952;944,726;2015;So
10953;944,726;2015;So
10960;1066,892;2015;So
10961;1066,892;2015;So
10964;3446,616;2015;So
10965;3446,616;2015;So
10968;1123,455;2015;So
10969;1123,455;2015;So
10972;4704,818;2015;So
10973;4704,818;2015;So
10976;273,005;2015;So
10977;273,005;2015;So
10980;492,358;2015;So
10981;492,358;2015;So
10984;8918,556;2015;So
10985;8918,556;2015;So
10988;3179,515;2015;So
10989;3179,515;2015;So
10992;5647,335;2015;So
10993;5647,335;2015;So
10996;65,898;2015;So
10997;65,898;2015;So
11010;21256,704;2015;So
11021;21256,704;2015;So
11023;9918,308;2015;So
11025;13977,712;2015;So
11027;13977,712;2015;So
11029;19370,956;2015;So
11031;3845,548;2015;So
11037;3737,512;2015;So
11038;3737,512;2015;So
11051;5774,627;2015;So
11129;5765,263;2015;So
11130;132,878;2015;So
11133;127,837;2015;So
11135;5632,385;2015;So
11211;2083,786;2015;So
11213;3743,448;2015;So
11237;1556,167;2015;So
11269;1233,34;2015;So
11270;662,775;2015;So
11274;105,074;2015;So
11278;105,074;2015;So
11282;105,074;2015;So
11286;351,822;2015;So
11289;351,822;2015;So
11290;351,822;2015;So
11294;2955,129;2015;So
11301;14065,818;2015;So
11302;13844,761;2015;So
11309;669,246;2015;So
11413;2960,794;2015;So
11417;2960,794;2015;So
11423;1562,679;2015;So
11424;1569,073;2015;So
11433;2082,529;2015;So
11435;2083,786;2015;So
11441;1640,913;2015;So
11443;1649,731;2015;So
11493;1586,915;2015;So
11509;1616,327;2015;So
11511;1640,913;2015;So
11551;1432,641;2015;So
11553;1418,629;2015;So
11555;1372,587;2015;So
11631;3761,129;2015;So
11709;8939,489;2015;So
11729;3853,897;2015;So
11869;900,769;2015;So
10000;1313,357;2016;Mo-Fr
10004;1086,045;2016;Mo-Fr
10006;1181,93;2016;Mo-Fr
10014;2399,084;2016;Mo-Fr
10026;8295,037;2016;Mo-Fr
10030;8055,46;2016;Mo-Fr
10040;3766,29;2016;Mo-Fr
10042;3631,981;2016;Mo-Fr
10044;3683,319;2016;Mo-Fr
10046;3452,889;2016;Mo-Fr
10050;3431,129;2016;Mo-Fr
10052;4584,836;2016;Mo-Fr
10054;3562,495;2016;Mo-Fr
10056;3365,147;2016;Mo-Fr
10058;2432,474;2016;Mo-Fr
10060;2028,081;2016;Mo-Fr
10062;1855,804;2016;Mo-Fr
10068;522,448;2016;Mo-Fr
10072;1704,662;2016;Mo-Fr
10074;2460,941;2016;Mo-Fr
10076;2670,145;2016;Mo-Fr
10080;1537,574;2016;Mo-Fr
10084;1371,707;2016;Mo-Fr
10086;1348,363;2016;Mo-Fr
10088;1240,675;2016;Mo-Fr
10090;1244,311;2016;Mo-Fr
10092;1089,928;2016;Mo-Fr
10094;1090,843;2016;Mo-Fr
10096;1088,021;2016;Mo-Fr
10098;5,061;2016;Mo-Fr
10100;5,061;2016;Mo-Fr
10102;2810,299;2016;Mo-Fr
10104;14313,026;2016;Mo-Fr
10108;2173,551;2016;Mo-Fr
10110;2042,003;2016;Mo-Fr
10114;2804,747;2016;Mo-Fr
10122;1393,367;2016;Mo-Fr
10124;1720,831;2016;Mo-Fr
10126;1609,119;2016;Mo-Fr
10130;1592,195;2016;Mo-Fr
10132;1843,716;2016;Mo-Fr
10134;1970,364;2016;Mo-Fr
10136;2118,077;2016;Mo-Fr
10140;2259,257;2016;Mo-Fr
10142;4685,023;2016;Mo-Fr
10144;5297,138;2016;Mo-Fr
10146;600,257;2016;Mo-Fr
10150;522,506;2016;Mo-Fr
10152;7491,006;2016;Mo-Fr
10160;5759,852;2016;Mo-Fr
10162;6490,299;2016;Mo-Fr
10164;6620,241;2016;Mo-Fr
10166;7370,146;2016;Mo-Fr
10168;8264,636;2016;Mo-Fr
10170;7974,609;2016;Mo-Fr
10172;7612,382;2016;Mo-Fr
10174;6951,725;2016;Mo-Fr
10176;7930,08;2016;Mo-Fr
10180;9366,783;2016;Mo-Fr
10182;11387,814;2016;Mo-Fr
10184;1999,26;2016;Mo-Fr
10188;1944,378;2016;Mo-Fr
10190;1922,055;2016;Mo-Fr
10192;1577,181;2016;Mo-Fr
10194;1476,818;2016;Mo-Fr
10202;2242,762;2016;Mo-Fr
10204;2161,95;2016;Mo-Fr
10206;1962,927;2016;Mo-Fr
10208;1954,759;2016;Mo-Fr
10210;1876,87;2016;Mo-Fr
10212;1406,716;2016;Mo-Fr
10216;7997,522;2016;Mo-Fr
10218;7063,713;2016;Mo-Fr
10220;6810,422;2016;Mo-Fr
10222;6671,272;2016;Mo-Fr
10226;1118,042;2016;Mo-Fr
10228;868,409;2016;Mo-Fr
10230;440,227;2016;Mo-Fr
10232;414,874;2016;Mo-Fr
10234;381,277;2016;Mo-Fr
10236;370,48;2016;Mo-Fr
10238;349,823;2016;Mo-Fr
10242;495,311;2016;Mo-Fr
10244;573,119;2016;Mo-Fr
10246;4506,455;2016;Mo-Fr
10248;4367,72;2016;Mo-Fr
10250;4411,552;2016;Mo-Fr
10254;4714,825;2016;Mo-Fr
10258;786,135;2016;Mo-Fr
10260;789,763;2016;Mo-Fr
10262;882,96;2016;Mo-Fr
10266;869,452;2016;Mo-Fr
10288;378,183;2016;Mo-Fr
10290;367,675;2016;Mo-Fr
10292;402,654;2016;Mo-Fr
10294;384,013;2016;Mo-Fr
10296;367,675;2016;Mo-Fr
10298;367,675;2016;Mo-Fr
10304;11889,654;2016;Mo-Fr
10306;11916,513;2016;Mo-Fr
10312;32943,832;2016;Mo-Fr
10314;33417,15;2016;Mo-Fr
10318;29785,602;2016;Mo-Fr
10352;36454,221;2016;Mo-Fr
10358;16659,608;2016;Mo-Fr
10360;351,463;2016;Mo-Fr
10370;36795,873;2016;Mo-Fr
10376;35229,711;2016;Mo-Fr
10396;3658,357;2016;Mo-Fr
10402;473,624;2016;Mo-Fr
10404;883,155;2016;Mo-Fr
10406;873,989;2016;Mo-Fr
10408;968,193;2016;Mo-Fr
10410;981,801;2016;Mo-Fr
10412;979,464;2016;Mo-Fr
10414;1022,532;2016;Mo-Fr
10416;1036,638;2016;Mo-Fr
10422;2933,737;2016;Mo-Fr
10424;3801,414;2016;Mo-Fr
10426;1996,957;2016;Mo-Fr
10428;886,547;2016;Mo-Fr
10430;4083,064;2016;Mo-Fr
10432;4441,252;2016;Mo-Fr
10434;807,487;2016;Mo-Fr
10436;800,157;2016;Mo-Fr
10442;806,031;2016;Mo-Fr
10446;8704,27;2016;Mo-Fr
10450;73,943;2016;Mo-Fr
10452;8191,028;2016;Mo-Fr
10454;6913,106;2016;Mo-Fr
10456;1910,767;2016;Mo-Fr
10476;8105,87;2016;Mo-Fr
10478;8103,57;2016;Mo-Fr
10480;5907,335;2016;Mo-Fr
10482;5666,852;2016;Mo-Fr
10484;1439,509;2016;Mo-Fr
10490;3522,338;2016;Mo-Fr
10492;3223,715;2016;Mo-Fr
10494;1720,279;2016;Mo-Fr
10496;3162,717;2016;Mo-Fr
10498;3127,367;2016;Mo-Fr
10500;3075,784;2016;Mo-Fr
10502;3079,957;2016;Mo-Fr
10504;3084,648;2016;Mo-Fr
10506;19377,66;2016;Mo-Fr
10508;19435,116;2016;Mo-Fr
10524;3047,692;2016;Mo-Fr
10528;3709,428;2016;Mo-Fr
10530;3083,569;2016;Mo-Fr
10544;29496,296;2016;Mo-Fr
10545;29496,296;2016;Mo-Fr
10549;8274,606;2016;Mo-Fr
10565;1489,537;2016;Mo-Fr
10569;3600,324;2016;Mo-Fr
10573;1385,654;2016;Mo-Fr
10687;4654,321;2016;Mo-Fr
10688;1037,403;2016;Mo-Fr
10691;3616,918;2016;Mo-Fr
10698;5283,718;2016;Mo-Fr
10701;3324,477;2016;Mo-Fr
10740;1092,727;2016;Mo-Fr
10760;872,503;2016;Mo-Fr
10762;872,503;2016;Mo-Fr
10764;774,319;2016;Mo-Fr
10766;774,319;2016;Mo-Fr
10768;775,564;2016;Mo-Fr
10770;719,84;2016;Mo-Fr
10772;2200,724;2016;Mo-Fr
10774;2239,636;2016;Mo-Fr
